Concern Report Date,Part No,Vendor Name,Concern Description,Vehicle Model,Qty. Reported,Initial Analysis & Reason for Attributio,Reason for ICA Not Possible,ICA Details at M&M,ICA Failure,Segregation Qty,OK Qty,Rejection(BLock)Qty (344 and 350 Mvt),Scarp Qty(951 and 551 Mvt),Rework Qty,Deviation Qty,Line Loss,Yard Hold,ESQA Entry Required,Justification for ESQA Not Required,ESQA Number
2025-04-21,0102EW500110N,TECHNICO INDUSTRIES LIMITED,Hinge Hood Front Rh Profile Not ok due to waviness on bush area.,THAR ROXX,1,Hinge Hood Front Rh Profile Not ok due to waviness on bush area.,,100% Part Inspection.,N,92,6,86,0,0,0,N,N,Y,,2014133747.0
2025-04-24,0101EW505470N,DG CORPORATION PRIVATE LIMITED,Applique Bracket One Stud Missing Observed,THAR ROXX,1,Applique Bracket One Stud Missing Observed,,ICA Started By Visually Checking,N,150,149,0,0,1,0,N,N,Y,,2014133816.0
2025-04-19,1701AW500091N,LUMAX INDUSTRIES LIMITED,Traceability not Done,THAR ROXX,1,Traceability Sticker Missing.,,By Visually Checking,N,222,221,1,0,0,0,N,N,Y,,2014133803.0
2025-04-23,0101EW505540N,BILL INDUSTRIES,M6 Earthing stud broken Due To Poor Welding,THAR ROXX,1,M6 stud welding broken due to poor welding,,ICA Started By Buckling Tool.,N,150,149,0,0,1,0,N,N,Y,,2014127319.0
2025-04-23,0101BW502750N,JBM AUTO LIMITED,Structural Sealer Applied At Wrong Location & Outside Joinery Of Panel.,THAR ROXX,1,Structural Sealer Applied At Wrong Location & Outside Joinery Of Panel.,,100% Part Inspection.,N,120,119,0,0,1,0,N,N,Y,,2014133757.0
2025-04-22,0101BW503060N,SANJYOT METAL INDUSTRIES,Seat mtg One M10 nut missing,THAR ROXX,1,Seat mtg One M10 nut missing,,ICA started by Visually Checking.,N,90,89,0,0,1,0,N,N,Y,,2014132778.0
2025-04-22,2302AW502070N,PLASTIC OMNIUM AUTO EXTERIORS,Registration plate lamp inoperative.,THAR ROXX,1,"Reg. lamp Pin Backout,",Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014133936.0
2025-04-24,0101BW502610N,SHARDA MOTOR INDUSTRIES,Part Fitment Issue On Fixture.,THAR ROXX,1,Burr Observed On PLP Hole. Hole Size Required 8.0(+0.1) Observed 7.7,,ICA Started By Visual Inspection.,N,970,969,0,0,1,0,N,N,Y,,2014133916.0
2025-04-28,0122BW500110N,ALF ENGINEERING PVT LTD,camera Position Not ok.,THAR ROXX,1,Camera mounting orientation wrong.,,ICA done by visually checking.,N,0,0,1,0,0,0,N,N,Y,,2014133982.0
2025-04-25,2303CW504671B,GRUPO ANTOLIN INDIA PVT LTD,Roof liner fitment not possible,THAR ROXX,1,Cabel position shifted,,By Visually Checking,N,20,19,1,0,0,0,N,N,Y,,2014133875.0
2025-04-26,0101EW503150N,SANJYOT METAL INDUSTRIES,Part Fitment issue on fixture,THAR ROXX,1,Panel Sill Outer Lh Poor Rework Causing Gap With A Pillar,,ICA Started By Visual Checking.,N,98,80,18,0,0,0,N,N,Y,,2014133917.0
2025-04-23,0103AW502340N,MAHINDRA ACCELO LIMITED,Wrinkle Observed On Door Inner panel At Bottom Side,THAR ROXX,1,Wrinkle Observed On Door Inner panel At Bottom Side,,ICA Started By Visual Checking.,N,90,89,0,0,0,0,N,N,Y,,2014133954.0
2025-04-22,2303BW502061A,Varroc Polymers Ltd,Power Window Switch found sticky,THAR ROXX,1,out side srew assemble in cross,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014133906.0
2025-04-25,2302AW502080J,PLASTIC OMNIUM AUTO EXTERIORS,Missing fluid sticker on frnt grill,THAR ROXX,1,Missing fluid sticker on frnt grill,,Visually checking,N,41,40,1,0,0,0,N,N,Y,,2014133914.0
2025-04-24,2402AW500281B,MSKH SEATING SYSTEMS INDIA,Seat Belt Indication continuosly on,THAR ROXX,1,Seat Belt Indication continuosly on,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014134023.0
2025-04-24,2402AW500281A,MSKH SEATING SYSTEMS INDIA,40% rear seat recliner not locking,THAR ROXX,1,Seat found defective,Part level ICA not possible,,N,30,29,0,0,1,0,N,N,Y,,2014133968.0
2025-05-02,2301DW502080N,TRACK COMPONENTS LTD,CCB traceability not possible,THAR ROXX,1,Barcode format observed wrong.,Visually ICA not possible,,N,0,0,0,0,1,0,N,N,Y,,2014134170.0
2025-05-02,2402AW500251A,MSKH SEATING SYSTEMS INDIA,Head Rest wrong fitted on rear seat,THAR ROXX,1,Head Rest wrong fitted On Rear Seat,,By Visually Checking,N,30,29,0,0,1,0,N,N,Y,,2014134201.0
2025-05-02,1701CW500021N,LUMAX INDUSTRIES LIMITED,Traceability not possible,THAR ROXX,1,RH sticker Pasted on LH Part,,By Visually Checking,N,110,109,1,0,0,0,N,N,Y,,2014134180.0
2025-05-02,1501BAA05481N,NIPPON AUDIOTRONIX PRIVATE,Volume Automatically decreases while operating  .,THAR ROXX,1,Audio Found Defective,Part Level ICA not Possible,,N,0,0,1,0,0,0,N,N,Y,,2014134200.0
2025-05-02,2301DW502090N,TRACK COMPONENTS LTD,Steering Column Mtg Bolt Fitment Not Possible,THAR ROXX,1,Burr Observed on Part,Part level ICA no possible,,N,0,0,1,0,0,0,N,N,Y,,2014134320.0
2025-05-02,0304CBG00470N,JAYASHREE POLYMER EXPORTS,Hose pipe Degassing Inlet side Yellow marking Missing.,THAR ROXX,1,Hose pipe Degassing Inlet side Yellow marking Missing.,,Visually Checking,N,0,0,0,0,0,0,N,N,Y,,
2025-05-02,0122BW500110N,SLIDEWELL MEILLEUR TECH,camera Position Not ok,THAR ROXX,1,Camera Mounting Orientation Wrong,,By Visually Checking,N,70,69,1,0,0,0,N,N,Y,,2014134181.0
2025-05-03,0116CW500291N,PRABHA ENGINEERING PVT LTD,Front Windshield Glass Washer Tank Water pressure Less,THAR ROXX,1,NRV Found Defective,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014134327.0
2025-05-02,1701AW500091N,LUMAX INDUSTRIES LIMITED,Fitment Not Possible,THAR ROXX,1,Mounting Found Short Mould,,By Visually Checking,N,80,79,1,0,0,0,N,N,Y,,2014134234.0
2025-05-03,1203EW500221N,SUBROS LIMITED,AC Cooling Not Possible,THAR ROXX,1,pipe is blocked due to brazing material,,By Visually checking,N,112,111,1,0,0,0,N,N,Y,,2014134280.0
2025-05-02,1805AW500251N,NIPPON AUDIOTRONIX PRIVATE,Adas calibration not possibleent Not Possible,THAR ROXX,1,Adas calibration not possible,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014134229.0
2025-05-02,0107GW500210N,UKAY METAL INDUSTRIES PVT.,Water shield cable Tie Missing.,THAR ROXX,1,Water shield cable Tie Missing.,,Visually checking,N,1000,993,0,0,7,0,N,N,Y,,2014134236.0
2025-05-05,2302AW502070N,PLASTIC OMNIUM AUTO EXTERIORS,Front bumper  paint uncover  RH side.,THAR ROXX,1,Poor paint,,Visually checking,N,55,54,1,0,0,0,N,N,Y,,2014134264.0
2025-05-03,1801CW500690N,Motherson Sumi Wiring,Sunroof working intrermitently,THAR ROXX,1,Sunroof Motor Connection Socket terminal Broken,,Checking Manually,N,60,59,1,0,0,0,N,N,Y,,2014134194.0
2025-05-03,2601AW500230N,MOONLIGHT AUTO PVT LTD,Tracebility Sticker Not Ok,THAR ROXX,1,Barcode Sticker Print Found Not Ok,Manually ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014134226.0
2025-05-02,2303BW501261E,Varroc Polymers Ltd,Trim Pad Noise During Rattle Test,THAR ROXX,1,Loose part Inside Trim Pad.,,Manually Checking,N,0,0,0,0,1,0,N,N,Y,,2014134293.0
2025-05-02,0107BW500701N,GOLD SEAL SAARGUMMI INDIA,Seal fitment not possible,THAR ROXX,1,Clip hole Position Wrong,,Compearing with ok part,N,310,308,2,0,0,0,N,N,Y,,2014134279.0
2025-05-03,0101CW501250N,PMEA SOLAR TECH SOLUTIONS,Clutch mounting Stud Short Length,THAR ROXX,1,Required M8*1.25*35mm Observed M8*1.25*25mm,,ICA Started By Visual Checking.,N,230,229,0,0,1,0,N,N,Y,,2014134289.0
2025-05-05,0201ABM04840N,PMEA SOLAR TECH SOLUTIONS,Fitment not Possible,THAR ROXX,1,Mounting Hole Missing,,Visually Checking,N,290,287,3,0,0,0,N,N,Y,,2014134307.0
2025-05-02,0304CBG00470N,JAYASHREE POLYMER EXPORTS,Hose pipe Degassing Inlet side Yellow marking Missing.,THAR ROXX,1,Hose pipe Degassing Inlet side Yellow marking Missing.,,Visually Checking,N,200,190,10,0,0,0,N,N,Y,,2014134324.0
2025-05-02,0401BBB02800N,SHARDA MOTOR INDUSTRIES,UCA Fitment Hard,THAR ROXX,1,"Gauge Not Qualify On Part , part Found defective.",,Manually Checking,N,30,29,0,0,1,0,N,N,Y,,2014134483.0
2025-05-08,2302CW504190N,MAC STEEL PVT LTD,Foot step bolt fitment not possible.,THAR ROXX,1,mounting hole missing,,Visually Checking,N,170,169,1,0,0,0,N,N,Y,,2014134477.0
2025-05-09,0103AW500590N,SHREE  SHYAM  PROCESSORS,Hinge Bracket Wrong Welded,THAR ROXX,1,Reinf Hinge Front Door Upper RH Welded Against Reinf Hinge Front Door Lower RH.,,ICA Started By Visual Checking.,N,35,33,0,0,0,0,N,N,Y,,2014134507.0
2025-05-08,2302FW500381N,INGRESS AUTOVENTURES (INDIA),Roof Ditch Fitment Not Possible,THAR ROXX,1,Roof Ditch Front Side Mtg Wrong Assembly,,Visually checking,N,300,299,1,0,0,0,N,N,Y,,2014134513.0
2025-05-08,2302CW504180N,MAC STEEL PVT LTD,Foot step bolt fitment not possible.,THAR ROXX,1,mounting hole missing,,Visually Checking,N,170,169,1,0,0,0,N,N,Y,,2014134475.0
2025-05-02,2401AW500821C,MSKH SEATING SYSTEMS INDIA,Part traceability not ok,THAR ROXX,1,Traceability Sticker Missing.,,Visually Checking,N,40,38,0,0,2,0,N,N,Y,,2014132540.0
2025-05-02,2402AW500281C,MSKH SEATING SYSTEMS INDIA,Rear seat 60% head rest Not Lock.,THAR ROXX,1,Head Rest Lock pin angle Wrong.,,manully Checking,N,55,54,0,0,1,0,N,N,Y,,2014134486.0
2025-05-06,1203CW500101N,MAHLE ANAND THERMAL SYSTEMS,HVAC TXV AC pipe not fitment,THAR ROXX,1,HVAC TXV valve stud missing,,Visually Checking,N,350,349,1,0,0,0,N,N,Y,,2014134812.0
2025-05-03,0117BZ100011G,GOLDE PUNE AUTOMOTIVE INDIA,Single Pano sunroof Raxine Came Out,THAR ROXX,1,Single Pano sunroof Raxine Came Out,Part level ICA not possible,,N,0,0,0,0,1,0,N,N,Y,,2014134455.0
2025-05-05,2302AW502070N,PLASTIC OMNIUM AUTO EXTERIORS,Extra moulding material found,THAR ROXX,1,Gate point de-flashing not done,,Visually Checking,N,95,94,1,0,0,0,N,N,Y,,2014134590.0
2025-05-09,0101BW502520N,SANJYOT METAL INDUSTRIES,Wrong Bracket Assemble On Part.,THAR ROXX,1,Rainf Side Foot Step LH bracket welded against Reinf Footstep Frt LH,,ICA Started By Visual Checking.,N,60,59,0,0,1,0,N,N,Y,,2014134512.0
2025-05-08,0002AAW00011N,S.D.ENGINEERSTECH PRIVATE,Poor pasted -warning sticker on jack.,THAR ROXX,1,Poor pasted -warning sticker on jack.,,Visually Checking,N,460,439,0,0,21,0,N,N,Y,,2014132476.0
2025-05-07,1805AW500061N,VEONEER SAFETY SYSTEMS INDIA,Flashing not possible.,THAR ROXX,1,Flashing not possible. Airbag ECU found defective.,Part level ICA not possible.,,N,0,0,1,0,0,0,N,N,Y,,2014134504.0
2025-05-08,2303EW500220N,PARACOAT PRODUCTS LIMITED,Tool organizer LH one bolt Loose,THAR ROXX,1,Tool organizer LH one bolt Loose,,Visually checking,N,290,288,2,0,0,0,N,N,Y,,2014133104.0
2025-05-06,0114KW500071N,SUPRAJIT ENGINEERING LTD,Plunger not work properly,THAR ROXX,1,Clip found with extra moulding material,,visually checking,N,240,238,2,0,0,0,N,N,Y,,2014134449.0
2025-05-07,2402AW500241A,MSKH SEATING SYSTEMS INDIA,Middle Seat SBR ODS Inoperative.,THAR ROXX,1,Seat Found Defective.,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014134515.0
2025-05-07,2401AW500811C,MSKH SEATING SYSTEMS INDIA,PODS Wire Clipping Not Possible On Seat Bracket,THAR ROXX,1,Wrong Clipping (series) On Seat Bracket .,,Visually Checking,N,24,23,0,0,1,0,N,N,Y,,2014134516.0
2025-05-10,0122BW500110N,SLIDEWELL MEILLEUR TECH,Rear camera orientation wrong,THAR ROXX,1,Rear camera orientation wrong,,visually checking,N,40,39,1,0,0,0,N,N,Y,,2014134181.0
2025-05-10,2402AW500281C,MSKH SEATING SYSTEMS INDIA,Tracebility Not Done.,THAR ROXX,1,Seat sticker missing,,Visually checking,N,40,39,0,0,1,0,N,N,Y,,2014134692.0
2025-05-12,2301DW502090N,TRACK COMPONENTS LTD,Nut Broken from bracket,THAR ROXX,1,Poor projection welding found on  bracket,,Manually Checking,N,20,19,1,0,0,0,N,N,Y,,2014134720.0
2025-05-12,0304CBH01250N,KOKOKU INTECH INDIA PRIVATE,Fitment Orientation White Marking Missing.,THAR ROXX,1,White marking missing,,visually checking,N,300,299,1,0,0,0,N,N,Y,,2014134766.0
2025-05-13,0107BW500711N,GOLD SEAL SAARGUMMI INDIA,Double punch  hole Observed on seal,THAR ROXX,1,Double hole Punching,,visually checking,N,0,0,4,0,0,0,N,N,Y,,2014134830.0
2025-05-13,1203HW500061N,UNO MINDARIKA PVT LTD,AC not working,THAR ROXX,1,FATC found defective,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014134765.0
2025-05-14,2401AW500821C,MSKH SEATING SYSTEMS INDIA,Foot Lamp in loose condition,THAR ROXX,1,Foot Lamp in loose condition,,Manually Checking,N,43,42,0,0,1,0,N,N,Y,,2014134816.0
2025-05-13,2301AW503740N,IAC INTERNATIONAL AUTOMOTIVE INDIA,Audio fitment not possible on IP,THAR ROXX,1,Two extra locator found on IP at centre. Gate point not cut,,Visually checking,N,7,6,1,0,0,0,N,N,Y,,2014134792.0
2025-05-22,2402AW500281B,MSKH SEATING SYSTEMS INDIA,Seat belt Latch Connection Interchange,THAR ROXX,1,"Seat belt Latch Connection Interchange, ICA started by visual checking",,YES,N,0,0,0,0,0,0,N,N,Y,,
2025-05-12,1501BAA05481N,NIPPON AUDIOTRONIX PRIVATE,Audio touchpad not working,THAR ROXX,1,Audiofound defective,Part level ICA not possible,,N,0,0,0,0,0,0,N,N,Y,,
2025-05-12,1501BAA05481N,NIPPON AUDIOTRONIX PRIVATE,Audio touchpad not working,THAR ROXX,1,Audiofound defective,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014134784.0
2025-05-14,0705AAJ00371N,LUMAX MANNOH ALLIED,poor appearance on TGS tower,THAR ROXX,1,Stiches found in loose condition,,Visually checking,N,80,79,1,0,0,0,N,N,Y,,2014134703.0
2025-05-12,2401AW500821A,MSKH SEATING SYSTEMS INDIA,Co driver seat head rest not locked,THAR ROXX,1,Seat found defective,,Manually checking,N,10,9,0,0,1,0,N,N,Y,,2014134843.0
2025-05-14,2401AW500811C,MSKH SEATING SYSTEMS INDIA,PODS Wire Clipping Not Possible On Seat Bracket,THAR ROXX,1,Wrong Clipping (series) On Seat Bracket .,,Visually checking,N,20,19,0,0,1,0,N,N,Y,,2014134516.0
2025-05-13,2303BW502061A,Varroc Engineering Ltd,Foam welding not done,THAR ROXX,1,Foam welding not done,,Visually Checking,N,95,94,1,0,0,0,N,N,Y,,2014135141.0
2025-05-14,2401AW500701C,MSKH SEATING SYSTEMS INDIA,Seatbelt indication not showing on cluster,THAR ROXX,1,Seat found defective.,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014134807.0
2025-05-13,0111AW500090N,ASAHI  INDIA GLASS  LTD,Rain sensor Fitment not Possible,THAR ROXX,1,ADAS Bracket Found Missing on Glass,,Visually Checking,N,50,49,1,0,0,0,N,N,Y,,2014134827.0
2025-05-15,2302AW502080X,PLASTIC OMNIUM AUTO EXTERIORS,Traceability Not Possible,THAR ROXX,1,Wrong part No On Traceability sticker,,Visually checking,N,12,11,1,0,0,0,N,N,Y,,2014134921.0
2025-05-18,0601CAA00920N,SANOH INDIA PRIVATE LIMITED,Brake oil filling not possible. Vaccuum test fail,THAR ROXX,42,Connector found Not Ok,Part level ica not possible,,N,0,0,588,0,0,0,Y,N,Y,,2014134960.0
2025-05-17,1105GAA01211N,UNO MINDARIKA PVT LTD,mute/Unmute button Not proper working,THAR ROXX,1,switch found didective,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014134904.0
2025-05-20,0109AW500051N,"MAGNA MIRRORS OF AMERICA, INC. : HO",IRVM Glass open Top side.,THAR ROXX,1,IRVM Glass open Top side.,,Visually checking,N,0,0,0,0,0,0,N,N,Y,,
2025-05-14,2303AW501030N,SATISH INJECTOPLAST,Cut at the edge of scuff plate,THAR ROXX,1,Cut at the edge of scuff plate,,visually checking,N,200,199,1,0,0,0,N,N,Y,,2014134865.0
2025-05-18,1105DAA02621N,Ls Automotive India,DTC Error :- Driver airbag open,THAR ROXX,1,clock spring defective,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014126522.0
2025-05-18,0601CAA00920N,SANOH INDIA PRIVATE LIMITED,Brake oil filling not possible. Vaccuum test fail,THAR ROXX,1,Connector found Not Ok,Part level ICA not possible,,N,0,0,0,0,0,0,N,N,Y,,
2025-05-21,1805AW500251N,NIPPON AUDIOTRONIX PRIVATE,All camera not working,THAR ROXX,1,SVS Controler Defective,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014127738.0
2025-05-16,2303CZ101841N,UNO MINDA LIMITED LIGHTING,OHC button not functioning properly,THAR ROXX,1,OHC button Found Sticky condition.,,manually checking,N,20,19,1,0,0,0,N,N,Y,,2014134986.0
2025-05-17,0601CAA00940N,SANOH INDIA PRIVATE LIMITED,Brake oil filling not possible. Vaccuum test fail,THAR ROXX,44,Connector found Not Ok,part level ICA not possible,,N,0,0,574,0,0,0,Y,N,Y,,2014134868.0
2025-05-21,1701AW500101N,LUMAX INDUSTRIES LIMITED,DRL Inoperative,THAR ROXX,1,DRL Inoperative,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014126053.0
2025-05-22,1501BAA05331N,APTIV COMPONENTS INDIA,Mute Button Not Working,THAR ROXX,1,Audio Connection Remove Refit Vehicle got ok,,,,0,0,0,0,0,0,N,N,N,,
2025-05-20,1702BAA01841N,UNO MINDA LIMITED,OHC button not functioning properly,THAR ROXX,1,OHC button Found Sticky condition.,,Manually Checking,N,0,19,1,0,0,0,N,N,Y,,2014132331.0
2025-05-22,2303BW501261F,Varroc Engineering Ltd,Cross Fit THAR badge Plate Screw,THAR ROXX,1,"Cross Fit THAR badge Plate Screw , ICA started by visual Checking",,ICA Started By Visual Checking.,N,0,0,0,0,0,0,N,N,Y,,
2025-05-20,2401AW500611A,MSKH SEATING SYSTEMS INDIA,Head Rest Up down Movement hard,THAR ROXX,1,Seat Found Defective.,,Manually check,N,28,27,0,0,1,0,N,N,Y,,2014135042.0
2025-05-23,0107BW500581N,GOLD SEAL SAARGUMMI INDIA,Body seal fitment not possible.,THAR ROXX,2,Body seal fitment not possible.,Part level ICA not possible,,N,0,0,19,0,0,0,N,N,Y,,2014134747.0
2025-05-15,2402AW500281C,MSKH SEATING SYSTEMS INDIA,SBR ODS not working,THAR ROXX,1,Earthing connection not done,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014134972.0
2025-05-23,2303BW500020E,Varroc Engineering Ltd,Sticky RH FRT Door p/w Switch.,THAR ROXX,1,Switch Found Defective.,,ICA started by Manual Checking,N,0,0,0,0,0,0,N,N,Y,,
2025-05-23,0102CW500420N,DG CORPORATION PRIVATE LIMITED,PLP Hole & Slot Missing Obsd.,THAR ROXX,1,PLP Hole & Slot Missing Obsd.,,100% Part Inspection.,N,140,139,1,0,0,0,N,N,Y,,2014135071.0
2025-05-22,2401AW500811C,MSKH SEATING SYSTEMS INDIA,Traceability Not Done.,THAR ROXX,1,Mocha Brown sticker Pasted On mocha grey seat,,YES,N,0,0,0,0,0,0,N,N,Y,,
2025-05-22,2402AW500281B,MSKH SEATING SYSTEMS INDIA,60% Seat Adjuster Knob Loose & Not Lock.,THAR ROXX,1,Handling issue Not Part quality issue,,,,0,0,0,0,0,0,N,N,N,,
2025-05-22,2303CW504091N,GRUPO ANTOLIN INDIA PVT LTD,Roof linear grab handle sticky,THAR ROXX,1,Part found as it is OK,,,,0,0,0,0,0,0,N,N,N,,
2025-05-22,0401BDG02031N,ILJIN AUTOMOTIVE PRIVATE,Direction Identifiaction sticker Missing,THAR ROXX,3,"Direction Identifiaction sticker Missing, ICA Stared By Visual Checking",,ICA Stared By Visual Checking,N,0,0,0,0,0,0,N,N,Y,,
2025-05-23,0107BW500701N,GOLD SEAL SAARGUMMI INDIA,Seal Fitment not possible,THAR ROXX,1,Broken Case Not Part Quality issue.,,,,0,0,0,0,0,0,N,N,N,,
2025-05-23,1501BAA05331N,APTIV COMPONENTS INDIA,Mute Button Not Working,THAR ROXX,1,Display found Defective.,,,N,0,0,1,0,0,0,N,Y,Y,,2014135161.0
2025-05-21,2401AW500811C,MSKH SEATING SYSTEMS INDIA,Recliner Inoperative,THAR ROXX,1,Seat Found Defective,Part level ICA not possible,,N,0,0,1,0,0,0,N,N,Y,,2014135004.0
2025-05-22,2302FW500381N,INGRESS AUTOVENTURES (INDIA),Roof ditch Not Lock,THAR ROXX,2,Remove Refit Part Found Ok,,,,0,0,0,0,0,0,N,N,N,,
2025-05-22,1501BAA05331N,APTIV COMPONENTS INDIA,Mute Button Not Working,THAR ROXX,1,Audio Connection Remove Refit Vehicle got ok,,,,0,0,0,0,0,0,N,N,N,,
2025-05-15,2402AW500281C,MSKH SEATING SYSTEMS INDIA,40% Seat head rest not locking,THAR ROXX,1,head rest lock not ok,,Manually check,N,40,39,0,0,1,0,N,N,Y,,2014135070.0
2025-05-23,0601CAA00920N,SANOH INDIA PRIVATE LIMITED,No Brake Vehicle,THAR ROXX,1,"Brake Oil filling Not Ok, not Part quality issue",,,,0,0,0,0,0,0,N,N,N,,
2025-05-24,2401AW500811C,MSKH SEATING SYSTEMS INDIA,Head Rest Up down Movement hard.,THAR ROXX,1,Seat Found Defective.,,ICA started By Visually Checking.,N,0,0,0,0,0,0,N,N,Y,,
2025-05-24,2401AW500821C,MSKH SEATING SYSTEMS INDIA,Wrinkle On Co- driver Seat.,THAR ROXX,1,Wrinkle On Co- driver Seat.,,ICA started By visual Checking.,N,0,0,0,0,0,0,N,N,Y,,
2025-05-23,2302AW501510N,PLASTIC OMNIUM AUTO EXTERIORS,Fog lamp Inoprative,THAR ROXX,1,"Poor  Rework case , Already Same Concern Entry On Vehicle History Card.",,,,0,0,0,0,0,0,N,N,N,,
2025-05-23,2302FW500371N,INGRESS AUTOVENTURES (INDIA),Poor Fit RH FRT Side Roof Ditch.,THAR ROXX,1,Roof ditch Found Warpage.,,ICA Started by Visual Cheking,N,0,0,0,0,0,0,N,N,Y,,
2025-05-27,2302CW504180N,MAC STEEL PVT LTD,Foot step bolt fitment not possible.,THAR ROXX,1,Foot step mounting hole Missing.,,ICA Started By visual Checking.,N,0,0,0,0,0,0,N,N,Y,,
2025-05-24,0107BW500181N,GOLDSEAL - SAARGUMMI INDIA,White mark on seal observed.,THAR ROXX,1,White mark on seal observed.,,ICA done by visually checking.,N,120,119,1,0,0,0,N,N,N,Part sent for analysis purpose.,
2025-05-24,2303CW504091N,GRUPO ANTOLIN INDIA PVT LTD,Foam Inside Roof RR Speaker RH Side.,THAR ROXX,1,Not Part Quality issue,,,,0,0,0,0,0,0,N,N,N,,
2025-05-24,2303CW504671N,GRUPO ANTOLIN INDIA PVT LTD,Wrinkle Roof Liner Near RH Sunvisor Side.,THAR ROXX,1,Not Part quality issue,,,,0,0,0,0,0,0,N,N,N,,
2025-05-19,2401AW500691C,MSKH SEATING SYSTEMS INDIA,Driver seat Headrest Not Lock.,THAR ROXX,1,Driver seat Headrest Not Lock.,,manually checking,N,10,9,0,0,1,0,N,N,Y,,2014134977.0
2025-05-24,2302BW500870A,PLASTIC OMNIUM AUTO EXTERIORS,Shade Variation RR Bumper RH Side.,THAR ROXX,1,Shade Variation RR Bumper RH Side.,,ICA Started by Visual Checking,N,0,0,0,0,0,0,N,N,Y,,
2025-05-24,1203CW500081N,MAHLE ANAND THERMAL SYSTEMS,Abnormal Noise While On  Ac Heater Mode.,THAR ROXX,1,Abnormal Noise While On  Ac Heater Mode.,Part Level ICA Not possible.,,N,0,0,0,0,0,0,N,N,Y,,
2025-05-24,2302FW500371N,INGRESS AUTOVENTURES (INDIA),Foam Inside ROver flush Roof Ditch RH FRT Side.oof RR Speaker RH Side.,THAR ROXX,1,Over flush Roof Ditch RH FRT Side.,,ICA Started By Visually Checking.,N,0,0,0,0,0,0,N,N,Y,,
2025-05-24,2402AW500281B,MSKH SEATING SYSTEMS INDIA,60% Seat Adjuster Knob Loose & Not Lock.,THAR ROXX,1,,,,,0,0,0,0,0,0,N,N,N,,
2025-05-24,0002AAW00011N,S.D.ENGINEERSTECH PRIVATE,Introduction Sticker Poor Pasting,THAR ROXX,1,Introduction Sticker Poor Pasting,,ICA Started By Visual Checking,N,0,0,0,0,0,0,N,N,Y,,
2025-05-26,1701AW500101N,LUMAX INDUSTRIES LIMITED,High beam Inoperative,THAR ROXX,1,Headlamp Found Defective.,Part Level ICA Not Possible,,N,0,0,1,0,0,0,N,N,Y,,2014135186.0
2025-05-24,2301AW502470D,IAC INTERNATIONAL AUTOMOTIVE INDIA,Came out Rexin Near LH Side Demister.,THAR ROXX,1,Came out Rexin Near LH Side Demister.,,ICA Started By Visual Checking.,N,0,0,0,0,0,0,N,N,Y,,
2025-05-24,0116BW500021N,MITSUBA INDIA PRIVATE LIMITED,Noise on FRT Wiper Motor.,THAR ROXX,1,Noise on FRT Wiper Motor.,,,N,0,0,0,0,0,0,N,N,Y,,
2025-05-26,0201ABM04840N,PMEA SOLAR TECH SOLUTIONS,Bracket Hole Fitment not Possible.,THAR ROXX,1,Hole Punching  Operation Half Done.,,ICA Started By Visual checking,N,0,0,0,0,0,0,N,N,Y,,
2025-05-23,2303BW502061A,Varroc Engineering Ltd,Power window  Switch.Sticky,THAR ROXX,1,Switch Found Defective,part level ICA not possible,,N,0,0,0,0,1,0,N,N,Y,,2014135154.0
