TDATE,BOMPARTNO,VINNumber,ScanValue
2024-12-20,2401AW500821A,MA1UN2KY7R2M37116,021:2401AW500821A:DM203B:221124:1:SIN-221124-127458NSK01
2024-12-20,2401AW500811A,MA1UN2KY7R2M37116,020:2401AW500811A:DM203B:161224:1:SIN-161224-144590NSK01
2024-12-20,2402AW500281A,MA1UN4YY2R2M37162,022:2402AW500281A:DM203B:171224:01:SIN-171224-977543NSK01
2024-12-20,2401AW500821A,MA1UN4YY2R2M37162,021:2401AW500821A:DM203B:171224:3:SIN-171224-144874NSK01
2024-12-20,2401AW500811A,MA1UN4YY2R2M37162,020:2401AW500811A:DM203B:171224:3:SIN-171224-144873NSK01
2024-12-20,2402AW500281A,MA1UN2YY2R2M37172,022:2402AW500281A:DM203B:191224:02:SIN-191224-990662NSK01
2024-12-20,2401AW500701A,MA1UN2YY2R2M37172,021:2401AW500701A:DM203B:181224:2:SIN-181224-146193NSK01
2024-12-20,2401AW500691A,MA1UN2YY2R2M37172,020:2401AW500691A:DM203B:191224:3:SIN-191224-146335NSK01
2024-12-20,2402AW500241A,MA1UN2YY2R2M37146,022:2402AW500241A:DM203B:191224:01:SIN-191224-988982NSK01
2024-12-20,2401AW500631A,MA1UN2YY2R2M37146,021:2401AW500631A:DM203B:191224:3:SIN-191224-146427NSK01
2024-12-20,2401AW500611A,MA1UN2YY2R2M37146,020:2401AW500611A:DM203B:191224:3:SIN-191224-146420NSK01
2024-12-20,2401AW500701A,MA1UN2KY7R2M37149,021:2401AW500701A:DM203B:191224:3:SIN-191224-146395NSK01
2024-12-20,2402AW500281A,MA1UN2KY7R2M37149,022:2402AW500281A:DM203B:191224:03:SIN-191224-985953NSK01
2024-12-20,2401AW500691A,MA1UN2KY7R2M37149,020:2401AW500691A:DM203B:191224:3:SIN-191224-146392NSK01
2024-12-20,2402AW500281A,MA1UN4KY7R2M37171,022:2402AW500281A:DM203B:191224:02:SIN-191224-990639NSK01
2024-12-20,2401AW500821A,MA1UN4KY7R2M37171,021:2401AW500821A:DM203B:171224:3:SIN-171224-144859NSK01
2024-12-20,2401AW500811A,MA1UN4KY7R2M37171,020:2401AW500811A:DM203B:171224:3:SIN-171224-144869NSK01
2024-12-20,2401AW500691A,MA1UN2YY2R2M37114,020:2401AW500691A:DM203B:191224:3:SIN-191224-146566NSK01
2024-12-20,2401AW500701A,MA1UN2YY2R2M37114,021:2401AW500701A:DM203B:191224:1:SIN-191224-146567NSK01
2024-12-20,2402AW500281A,MA1UN2YY2R2M37114,022:2402AW500281A:DM203B:191224:02:SIN-191224-990155NSK01
2024-12-20,2401AW500631A,MA1UN2JV2R2M37154,021:2401AW500631A:DM203B:191224:1:SIN-191224-146858NSK01
2024-12-20,2402AW500241A,MA1UN2JV2R2M37154,022:2402AW500241A:DM203B:191224:01:0000102-NSK01
2024-12-20,2401AW500611A,MA1UN2JV2R2M37154,020:2401AW500611A:DM203B:191224:1:SIN-191224-146861NSK01
2024-12-20,2401AW500821A,MA1UN4KY7R2M37188,021:2401AW500821A:DM203B:171224:2:SIN-161224-144846NSK01
2024-12-20,2402AW500281A,MA1UN4KY7R2M37188,022:2402AW500281A:DM203B:171224:03:SIN-171224-976128NSK01
2024-12-20,2401AW500811A,MA1UN4KY7R2M37188,020:2401AW500811A:DM203B:171224:2:SIN-151224-144289NSK01
2024-12-20,2402AW500281A,MA1UN4YY2R2M37069,022:2402AW500281A:DM203B:181224:02:SIN-181224-983339NSK01
2024-12-20,2401AW500701A,MA1UN4YY2R2M37069,021:2401AW500701A:DM203B:191224:1:SIN-191224-146710NSK01
2024-12-20,2401AW500691A,MA1UN4YY2R2M37069,020:2401AW500691A:DM203B:101124:1:SIN-101124-120625NSK01
2024-12-20,2402AW500281A,MA1UN2KY7R2M37181,022:2402AW500281A:DM203B:191224:01:0000075-NSK01
2024-12-20,2401AW500701A,MA1UN2KY7R2M37181,021:2401AW500701A:DM203B:191224:2:SIN-191224-146952NSK01
2024-12-20,2401AW500691A,MA1UN2KY7R2M37181,020:2401AW500691A:DM203B:191224:2:SIN-191224-146951NSK01
2024-12-20,2402AW500281A,MA1UN2KY7R2M37184,022:2402AW500281A:DM203B:181224:01:0000127-NSK01
2024-12-20,2401AW500821A,MA1UN2KY7R2M37184,021:2401AW500821A:DM203B:161224:1:SIN-161224-144628NSK01
2024-12-20,2401AW500811A,MA1UN2KY7R2M37184,020:2401AW500811A:DM203B:161224:1:SIN-161224-144629NSK01
2024-12-20,1501BAA05331N,MA1UN2YY2R2M37230,000:1501BAA05331N:DD013IA:221124:02:000000P2:005:0450
2024-12-20,2301AW502190N,MA1UN2YY2R2M37230, 311:2301AW502190N:DI061A:161224:01:000
2024-12-20,2301BW500080D,MA1UN2YY2R2M37230, 503:2301BW500080D:DI061A:181224:01:594
2024-12-20,2301AW502250N,MA1UN2YY2R2M37230, 019:2301AW502250N:DI061A:141224:02:000
2024-12-20,2402AW500281A,MA1UN4KY7R2M37190,022:2402AW500281A:DM203B:191224:02:SIN-191224-990681NSK01
2024-12-20,2401AW500821A,MA1UN4KY7R2M37190,021:2401AW500821A:DM203B:161224:2:SIN-161224-144683NSK01
2024-12-20,2401AW500811A,MA1UN4KY7R2M37190,020:2401AW500811A:DM203B:161224:2:SIN-161224-144678NSK01
2024-12-20,2402AW500281A,MA1UN2KY7R2M36689,022:2402AW500281A:DM203B:181224:01:0000131-NSK01
2024-12-20,2401AW500701A,MA1UN2KY7R2M36689,021:2401AW500701A:DM203B:181224:2:SIN-181224-146140NSK01
2024-12-20,2401AW500691A,MA1UN2KY7R2M36689,020:2401AW500691A:DM203B:181224:2:SIN-181224-146139NSK01
2024-12-20,2402AW500241A,MA1UN2YY2R2M37198,022:2402AW500241A:DM203B:191224:01:0000100-NSK01
2024-12-20,2401AW500631A,MA1UN2YY2R2M37198,021:2401AW500631A:DM203B:191224:1:SIN-191224-146644NSK01
2024-12-20,2401AW500611A,MA1UN2YY2R2M37198,020:2401AW500611A:DM203B:191224:1:SIN-191224-146880NSK01
2024-12-20,1501BAA05331N,MA1UN2KY7R2M37238,000:1501BAA05331N:DD013IA:221124:02:000000P2:005:0465
2024-12-20,2301BW500080D,MA1UN2KY7R2M37238, 503:2301BW500080D:DI061A:161224:01:181
2024-12-20,2301AW502250N,MA1UN2KY7R2M37238, 019:2301AW502250N:DI061A:141224:02:000
2024-12-20,2301AW502190N,MA1UN2KY7R2M37238, 311:2301AW502190N:DI061A:171224:01:000
2024-12-20,2402AW500241A,MA1UN2JV2R2M37201,022:2402AW500241A:DM203B:201224:03:SIN-201224-992064NSK01
2024-12-20,2401AW500631A,MA1UN2JV2R2M37201,021:2401AW500631A:DM203B:191224:2:SIN-191224-147090NSK01
2024-12-20,2401AW500611A,MA1UN2JV2R2M37201,020:2401AW500611A:DM203B:191224:2:SIN-191224-147093NSK01
2024-12-20,2402AW500281A,MA1UN4YY2R2M37202,022:2402AW500281A:DM203B:191224:01:0000155-NSK01
2024-12-20,2401AW500821A,MA1UN4YY2R2M37202,021:2401AW500821A:DM203B:161224:2:SIN-161224-144658NSK01
2024-12-20,2401AW500811A,MA1UN4YY2R2M37202,020:2401AW500811A:DM203B:161224:2:SIN-141224-142926NSK01
2024-12-20,2402AW500241A,MA1UN2YY2R2M37189,022:2402AW500241A:DM203B:201224:03:SIN-201224-992123NSK01
2024-12-20,2401AW500631A,MA1UN2YY2R2M37189,021:2401AW500631A:DM203B:191224:2:SIN-191224-146887NSK01
2024-12-20,2401AW500611A,MA1UN2YY2R2M37189,020:2401AW500611A:DM203B:191224:2:SIN-191224-146884NSK01
2024-12-20,2402AW500281A,MA1UN4KY7R2M37166,022:2402AW500281A:DM203B:191224:01:0000154-NSK01
2024-12-20,2401AW500821A,MA1UN4KY7R2M37166,021:2401AW500821A:DM203B:171224:3:SIN-171224-145083NSK01
2024-12-20,2401AW500811A,MA1UN4KY7R2M37166,020:2401AW500811A:DM203B:111224:2:SIN-111224-141440NSK01
2024-12-20,2401AW500701A,MA1UN2YY2R2M37176,021:2401AW500701A:DM203B:191224:2:SIN-191224-146932NSK01
2024-12-20,2402AW500281A,MA1UN2YY2R2M37176,022:2402AW500281A:DM203B:191224:01:0000103-NSK01
2024-12-20,2401AW500691A,MA1UN2YY2R2M37176,020:2401AW500691A:DM203B:191224:2:SIN-191224-146933NSK01
2024-12-20,2402AW500281A,MA1UN2JV2R2M37206,022:2402AW500281A:DM203B:171224:02:SIN-171224-979819NSK01
2024-12-20,2401AW500701A,MA1UN2JV2R2M37206,021:2401AW500701A:DM203B:191224:2:SIN-191224-146925NSK01
2024-12-20,2401AW500691A,MA1UN2JV2R2M37206,020:2401AW500691A:DM203B:191224:2:SIN-191224-146927NSK01
2024-12-20,2402AW500241A,MA1UN2YY2R2M37212,022:2402AW500241A:DM203B:201224:03:SIN-201224-991990NSK01
2024-12-20,2401AW500631A,MA1UN2YY2R2M37212,021:2401AW500631A:DM203B:201224:3:SIN-201224-147114NSK01
2024-12-20,2401AW500611A,MA1UN2YY2R2M37212,020:2401AW500611A:DM203B:191224:2:SIN-191224-147078NSK01
2024-12-20,2402AW500281A,MA1UN2YY2R2M37214,022:2402AW500281A:DM203B:161224:02:SIN-161224-975724NSK01
2024-12-20,2401AW500821A,MA1UN2YY2R2M37214,021:2401AW500821A:DM203B:161224:2:SIN-151224-144361NSK01
2024-12-20,2401AW500811A,MA1UN2YY2R2M37214,020:2401AW500811A:DM203B:161224:2:SIN-151224-144325NSK01
2024-12-20,2401AW500821A,MA1UN2YY2R2M37215,021:2401AW500821A:DM203B:161224:2:SIN-161224-144791NSK01
2024-12-20,2402AW500281A,MA1UN2YY2R2M37215,022:2402AW500281A:DM203B:171224:03:SIN-171224-976061NSK01
2024-12-20,2401AW500811A,MA1UN2YY2R2M37215,020:2401AW500811A:DM203B:171224:3:SIN-161224-144842NSK01
2024-12-20,2402AW500241A,MA1UN2YY2R2M37066,022:2402AW500241A:DM203B:191224:01:SIN-191224-989078NSK01
2024-12-20,2401AW500631A,MA1UN2YY2R2M37066,021:2401AW500631A:DM203B:191224:2:SIN-191224-146881NSK01
2024-12-20,2401AW500611A,MA1UN2YY2R2M37066,020:2401AW500611A:DM203B:191224:1:SIN-191224-146623NSK01
2024-12-20,2402AW500281A,MA1UN4YY2R2M37161,022:2402AW500281A:DM203B:171224:03:SIN-171224-976987NSK01
2024-12-20,2401AW500821A,MA1UN4YY2R2M37161,021:2401AW500821A:DM203B:161224:2:SIN-161224-144674NSK01
2024-12-20,2401AW500811A,MA1UN4YY2R2M37161,020:2401AW500811A:DM203B:161224:2:SIN-161224-144667NSK01
2024-12-20,2402AW500241A,MA1UN2YY2R2M37219,022:2402AW500241A:DM203B:201224:01:0000010-NSK01
2024-12-20,2401AW500631A,MA1UN2YY2R2M37219,021:2401AW500631A:DM203B:191224:1:SIN-191224-146618NSK01
2024-12-20,2401AW500611A,MA1UN2YY2R2M37219,020:2401AW500611A:DM203B:191224:2:SIN-191224-147052NSK01
2024-12-20,2402AW500281A,MA1UN2KY7R2M37173,022:2402AW500281A:DM203B:171224:03:SIN-171224-976120NSK01
2024-12-20,2401AW500701A,MA1UN2KY7R2M37173,021:2401AW500701A:DM203B:191224:2:SIN-191224-146906NSK01
2024-12-20,2401AW500691A,MA1UN2KY7R2M37173,020:2401AW500691A:DM203B:191224:2:SIN-191224-146907NSK01
2024-12-20,1501BAA05331N,MA1UN4YY2R2M37258,000:1501BAA05331N:DD013IA:221124:02:000000P2:005:0482
2024-12-20,2301BW500080D,MA1UN4YY2R2M37258, 503:2301BW500080D:DI061A:061224:01:000
2024-12-20,2301AW503160N,MA1UN4YY2R2M37258, 019:2301AW503160N:DI061A:161224:02:000
2024-12-20,2301AW502190N,MA1UN4YY2R2M37258, 311:2301AW502190N:DI061A:151224:03:000
2024-12-20,1501BAA05331N,MA1UN2YY2R2M37259,000:1501BAA05331N:DD013IA:221124:02:000000P2:005:0474
2024-12-20,2301BW500080D,MA1UN2YY2R2M37259, 503:2301BW500080D:DI061A:191224:01:922
2024-12-20,2301AW502250N,MA1UN2YY2R2M37259, 019:2301AW502250N:DI061A:171224:02:000
2024-12-20,2301AW502190N,MA1UN2YY2R2M37259, 311:2301AW502190N:DI061A:151224:03:000
2024-12-20,1501BAA05331N,MA1UN4KY7R2M37262,000:1501BAA05331N:DD013IA:221124:02:000000P2:005:0479
2024-12-20,2301BW500080D,MA1UN4KY7R2M37262, 503:2301BW500080D:DI061A:191224:01:915
2024-12-20,2301AW503160N,MA1UN4KY7R2M37262, 019:2301AW503160N:DI061A:161224:02:000
2024-12-20,2301AW502190N,MA1UN4KY7R2M37262, 311:2301AW502190N:DI061A:151224:03:000
2024-12-20,1501BAA05331N,MA1UN2KY7R2M37263,000:1501BAA05331N:DD013IA:221124:02:000000P2:005:0480
2024-12-20,2301AW502250N,MA1UN2KY7R2M37263, 019:2301AW502250N:DI061A:171224:02:000
2024-12-20,2301AW502190N,MA1UN2KY7R2M37263, 311:2301AW502190N:DI061A:151224:03:000
2024-12-20,2301BW500080D,MA1UN2KY7R2M37263, 503:2301BW500080D:DI061A:191224:01:920
2024-12-20,2401AW500631A,MA1UN2JV2R2M37217,021:2401AW500631A:DM203B:201224:3:SIN-201224-147112NSK01
2024-12-20,2402AW500241A,MA1UN2JV2R2M37217,022:2402AW500241A:DM203B:201224:03:SIN-201224-991873NSK01
2024-12-20,2401AW500611A,MA1UN2JV2R2M37217,020:2401AW500611A:DM203B:201224:3:SIN-201224-147113NSK01
2024-12-20,2401AW500821A,MA1UN4YY2R2M37105,021:2401AW500821A:DM203B:161224:1:SIN-161224-144560NSK01
2024-12-20,2402AW500281A,MA1UN4YY2R2M37105,022:2402AW500281A:DM203B:191224:01:0000153-NSK01
2024-12-20,2401AW500811A,MA1UN4YY2R2M37105,020:2401AW500811A:DM203B:161224:1:SIN-161224-144553NSK01
2024-12-20,2401AW500821A,MA1UN2KY7R2M37227,021:2401AW500821A:DM203B:161224:2:SIN-161224-144802NSK01
2024-12-20,2402AW500281A,MA1UN2KY7R2M37227,022:2402AW500281A:DM203B:181224:01:SIN-181224-982652NSK01
2024-12-20,2401AW500811A,MA1UN2KY7R2M37227,020:2401AW500811A:DM203B:161224:2:SIN-161224-144801NSK01
2024-12-20,1501BAA05331N,MA1UN2KY7R2M37269,000:1501BAA05331N:DD013IA:221124:02:000000P2:005:0481
2024-12-20,2301BW500080D,MA1UN2KY7R2M37269, 503:2301BW500080D:DI061A:191224:01:921
2024-12-20,2301AW502250N,MA1UN2KY7R2M37269, 019:2301AW502250N:DI061A:171224:02:000
2024-12-20,2301AW502190N,MA1UN2KY7R2M37269, 311:2301AW502190N:DI061A:151224:03:000
2024-12-20,2401AW500631A,MA1UN2YY2R2M37192,021:2401AW500631A:DM203B:191224:2:SIN-191224-147066NSK01
2024-12-20,2402AW500241A,MA1UN2YY2R2M37192,022:2402AW500241A:DM203B:191224:01:0000101-NSK01
2024-12-20,2401AW500611A,MA1UN2YY2R2M37192,020:2401AW500611A:DM203B:191224:2:SIN-191224-147067NSK01
2024-12-20,2401AW500701A,MA1UN2KY7R2M37195,021:2401AW500701A:DM203B:191224:2:SIN-191224-146899NSK01
2024-12-20,2402AW500281A,MA1UN2KY7R2M37195,022:2402AW500281A:DM203B:191224:01:0000156-NSK01
2024-12-20,2401AW500691A,MA1UN2KY7R2M37195,020:2401AW500691A:DM203B:191224:2:SIN-191224-146902NSK01
2024-12-20,2402AW500281A,MA1UN4KY7R2M37211,022:2402AW500281A:DM203B:171224:02:SIN-171224-979800NSK01
2024-12-20,2401AW500821A,MA1UN4KY7R2M37211,021:2401AW500821A:DM203B:171224:3:SIN-171224-144861NSK01
2024-12-20,2401AW500811A,MA1UN4KY7R2M37211,020:2401AW500811A:DM203B:171224:3:SIN-171224-144860NSK01
2024-12-20,1501BAA05331N,MA1UN2KY7R2M37275,000:1501BAA05331N:DD013IA:221124:02:000000P2:005:0443
2024-12-20,2301AW502250N,MA1UN2KY7R2M37275, 019:2301AW502250N:DI061A:171224:02:000
2024-12-20,2301AW502190N,MA1UN2KY7R2M37275, 311:2301AW502190N:DI061A:151224:01:000
2024-12-20,2301BW500080D,MA1UN2KY7R2M37275, 503:2301BW500080D:DI061A:191224:01:917
2024-12-20,1501BAA05331N,MA1UN2KY7R2M37277,000:1501BAA05331N:DD013IA:221124:02:000000P2:005:0455
2024-12-20,2301AW502250N,MA1UN2KY7R2M37277, 019:2301AW502250N:DI061A:171224:02:000
2024-12-20,2301BW500080D,MA1UN2KY7R2M37277, 503:2301BW500080D:DI061A:191224:01:875
2024-12-20,2301AW502190N,MA1UN2KY7R2M37277, 311:2301AW502190N:DI061A:151224:03:000
2024-12-20,2402AW500241A,MA1UN2JV2R2M37243,022:2402AW500241A:DM203B:201224:03:SIN-201224-991979NSK01
2024-12-20,2401AW500631A,MA1UN2JV2R2M37243,021:2401AW500631A:DM203B:201224:3:SIN-191224-147105NSK01
2024-12-20,2401AW500611A,MA1UN2JV2R2M37243,020:2401AW500611A:DM203B:201224:3:SIN-191224-147104NSK01
2024-12-20,2402AW500281A,MA1UN2KY7R2M37238,022:2402AW500281A:DM203B:191224:02:SIN-191224-991214NSK01
2024-12-20,2401AW500821A,MA1UN2KY7R2M37238,021:2401AW500821A:DM203B:101124:3:SIN-091124-120210NSK01
2024-12-20,2401AW500811A,MA1UN2KY7R2M37238,020:2401AW500811A:DM203B:121124:1:SIN-121124-121378NSK01
2024-12-20,2402AW500281A,MA1UN2KY7R2M37246,022:2402AW500281A:DM203B:191224:02:SIN-191224-991477NSK01
2024-12-20,2401AW500701A,MA1UN2KY7R2M37246,021:2401AW500701A:DM203B:191224:2:SIN-191224-146943NSK01
2024-12-20,2401AW500691A,MA1UN2KY7R2M37246,020:2401AW500691A:DM203B:191224:2:SIN-191224-146942NSK01
2024-12-20,2402AW500281A,MA1UN2KY7R2M37247,022:2402AW500281A:DM203B:191224:01:SIN-191224-987750NSK01
2024-12-20,2401AW500701A,MA1UN2KY7R2M37247,021:2401AW500701A:DM203B:191224:3:SIN-191224-146393NSK01
2024-12-20,2401AW500691A,MA1UN2KY7R2M37247,020:2401AW500691A:DM203B:191224:1:SIN-191224-146610NSK01
2024-12-20,2402AW500281A,MA1UN2JV2R2M37237,022:2402AW500281A:DM203B:181224:01:SIN-181224-982600NSK01
2024-12-20,2401AW500701A,MA1UN2JV2R2M37237,021:2401AW500701A:DM203B:191224:2:SIN-191224-146895NSK01
2024-12-20,2401AW500691A,MA1UN2JV2R2M37237,020:2401AW500691A:DM203B:191224:2:SIN-191224-146896NSK01
2024-12-20,2402AW500281A,MA1UN2YY2R2M37230,022:2402AW500281A:DM203B:181224:01:SIN-181224-982668NSK01
2024-12-20,2401AW500821A,MA1UN2YY2R2M37230,021:2401AW500821A:DM203B:171224:2:SIN-151224-144286NSK01
2024-12-20,2401AW500811A,MA1UN2YY2R2M37230,020:2401AW500811A:DM203B:171224:01:0000212-NSK01
2024-12-20,2402AW500241A,MA1UN2JV2R2M37218,022:2402AW500241A:DM203B:201224:03:SIN-201224-992229NSK01
2024-12-20,2401AW500631A,MA1UN2JV2R2M37218,021:2401AW500631A:DM203B:191224:2:SIN-191224-147055NSK01
2024-12-20,2401AW500611A,MA1UN2JV2R2M37218,020:2401AW500611A:DM203B:191224:2:SIN-191224-146886NSK01
2024-12-20,2402AW500281A,MA1UN2YY2R2M37223,022:2402AW500281A:DM203B:191224:01:0000158-NSK01
2024-12-20,2401AW500821A,MA1UN2YY2R2M37223,021:2401AW500821A:DM203B:171224:2:SIN-161224-144826NSK01
2024-12-20,2401AW500811A,MA1UN2YY2R2M37223,020:2401AW500811A:DM203B:171224:1:SIN-171224-145097NSK01
2024-12-20,2401AW500631A,MA1UN2YY2R2M37229,021:2401AW500631A:DM203B:191224:3:SIN-191224-146410NSK01
2024-12-20,2402AW500241A,MA1UN2YY2R2M37229,022:2402AW500241A:DM203B:201224:03:SIN-201224-991835NSK01
2024-12-20,2401AW500611A,MA1UN2YY2R2M37229,020:2401AW500611A:DM203B:191224:3:SIN-191224-146404NSK01
2024-12-20,2401AW500701A,MA1UN2JW7R2M37075,021:2401AW500701A:DM203B:191224:1:SIN-191224-146706NSK01
2024-12-20,2402AW500281A,MA1UN2JW7R2M37075,022:2402AW500281A:DM203B:171224:01:0000045-NSK01
2024-12-20,2401AW500691A,MA1UN2JW7R2M37075,020:2401AW500691A:DM203B:191224:1:SIN-191224-146713NSK01
2024-12-20,1501BAA05331N,MA1UN2KY7R2M37285,000:1501BAA05331N:DD013IA:221124:02:000000P2:005:0463
2024-12-20,2301AW502190N,MA1UN2KY7R2M37285, 311:2301AW502190N:DI061A:151224:01:000
2024-12-20,2301AW502250N,MA1UN2KY7R2M37285, 019:2301AW502250N:DI061A:171224:02:000
2024-12-20,2301BW500080D,MA1UN2KY7R2M37285, 503:2301BW500080D:DI061A:191224:01:918
2024-12-20,2402AW500241A,MA1UN2YY2R2M37196,022:2402AW500241A:DM203B:201224:03:SIN-201224-992084NSK01
2024-12-20,2401AW500631A,MA1UN2YY2R2M37196,021:2401AW500631A:DM203B:191224:3:SIN-191224-146452NSK01
2024-12-20,2401AW500611A,MA1UN2YY2R2M37196,020:2401AW500611A:DM203B:191224:2:SIN-191224-146848NSK01
2024-12-20,2402AW500281A,MA1UN4YY2R2M37153,022:2402AW500281A:DM203B:191224:03:SIN-191224-986148NSK01
2024-12-20,2401AW500821A,MA1UN4YY2R2M37153,021:2401AW500821A:DM203B:171224:3:SIN-171224-145026NSK01
2024-12-20,2401AW500811A,MA1UN4YY2R2M37153,020:2401AW500811A:DM203B:171224:3:SIN-171224-145025NSK01
2024-12-20,2402AW500241A,MA1UN2YY2R2M37257,022:2402AW500241A:DM203B:191224:01:0000009-NSK01
2024-12-20,2401AW500631A,MA1UN2YY2R2M37257,021:2401AW500631A:DM203B:191224:1:SIN-191224-146638NSK01
2024-12-20,2401AW500611A,MA1UN2YY2R2M37257,020:2401AW500611A:DM203B:191224:3:SIN-191224-146422NSK01
2024-12-20,2301BW500080D,MA1UN2KY7R2M37290, 503:2301BW500080D:DI061A:191224:01:879
2024-12-20,2301AW502250N,MA1UN2KY7R2M37290, 019:2301AW502250N:DI061A:171224:02:000
2024-12-20,2301AW502190N,MA1UN2KY7R2M37290, 311:2301AW502190N:DI061A:151224:01:000
2024-12-20,1501BAA05331N,MA1UN2KY7R2M37290,000:1501BAA05331N:DD013IA:221124:02:000000P2:005:0442
2024-12-20,2402AW500241A,MA1UN2YY2R2M37240,022:2402AW500241A:DM203B:201224:03:SIN-201224-992039NSK01
2024-12-20,2401AW500631A,MA1UN2YY2R2M37240,021:2401AW500631A:DM203B:191224:2:SIN-191224-147094NSK01
2024-12-20,2401AW500611A,MA1UN2YY2R2M37240,020:2401AW500611A:DM203B:191224:2:SIN-191224-147091NSK01
2024-12-20,1501BAA05451N,MA1UN2KY7R2M37293,000:1501BAA05451N:DD013IA:131124:01:000000P2:005:0273
2024-12-20,2301AW502190N,MA1UN2KY7R2M37293, 311:2301AW502190N:DI061A:151224:01:000
2024-12-20,2301BW500080D,MA1UN2KY7R2M37293, 503:2301BW500080D:DI061A:191224:01:876
2024-12-20,2301AW503170N,MA1UN2KY7R2M37293, 019:2301AW503170N:DI061A:181224:01:000
2024-12-20,2401AW500821A,MA1UN4YY2R2M37258,021:2401AW500821A:DM203B:151224:3:SIN-151224-143665NSK01
2024-12-20,2402AW500281A,MA1UN4YY2R2M37258,022:2402AW500281A:DM203B:191224:02:SIN-191224-991240NSK01
2024-12-20,2401AW500811A,MA1UN4YY2R2M37258,020:2401AW500811A:DM203B:161224:2:SIN-161224-144831NSK01
2024-12-20,1501BAA05331N,MA1UN4KY7R2M37296,000:1501BAA05331N:DD013IA:221124:02:000000P2:005:0423
2024-12-20,2301BW500080D,MA1UN4KY7R2M37296, 503:2301BW500080D:DI061A:191224:01:873
2024-12-20,2301AW502190N,MA1UN4KY7R2M37296, 311:2301AW502190N:DI061A:151224:01:000
2024-12-20,2301AW503160N,MA1UN4KY7R2M37296, 019:2301AW503160N:DI061A:161224:02:000
2024-12-20,2402AW500281A,MA1UN4KY7R2M37262,022:2402AW500281A:DM203B:191224:01:0000161-NSK01
2024-12-20,2401AW500821A,MA1UN4KY7R2M37262,021:2401AW500821A:DM203B:171224:2:SIN-151224-144330NSK01
2024-12-20,2401AW500811A,MA1UN4KY7R2M37262,020:2401AW500811A:DM203B:161224:2:SIN-161224-144836NSK01
2024-12-20,1501BAA05331N,MA1UN2KY7R2M37299,000:1501BAA05331N:DD013IA:221124:02:000000P2:005:0421
2024-12-20,2301BW500080D,MA1UN2KY7R2M37299, 503:2301BW500080D:DI061A:061224:01:000
2024-12-20,2301AW502250N,MA1UN2KY7R2M37299, 019:2301AW502250N:DI061A:171224:02:000
2024-12-20,2301AW502190N,MA1UN2KY7R2M37299, 311:2301AW502190N:DI061A:151224:01:000
2024-12-20,2401AW500631A,MA1UN2YY2R2M37200,021:2401AW500631A:DM203B:191224:2:SIN-191224-147097NSK01
2024-12-20,2402AW500241A,MA1UN2YY2R2M37200,022:2402AW500241A:DM203B:201224:03:SIN-201224-992018NSK01
2024-12-20,2401AW500611A,MA1UN2YY2R2M37200,020:2401AW500611A:DM203B:201224:3:SIN-191224-147098NSK01
2024-12-20,2402AW500281A,MA1UN2KY7R2M37251,022:2402AW500281A:DM203B:191224:01:0000060-NSK01
2024-12-20,2401AW500821A,MA1UN2KY7R2M37251,021:2401AW500821A:DM203B:161224:1:SIN-161224-144368NSK01
2024-12-20,2401AW500811A,MA1UN2KY7R2M37251,020:2401AW500811A:DM203B:171224:2:SIN-171224-145069NSK01
2024-12-20,2402AW500241A,MA1UN2YY2R2M37268,022:2402AW500241A:DM203B:191224:01:SIN-191224-989010NSK01
2024-12-20,2401AW500631A,MA1UN2YY2R2M37268,021:2401AW500631A:DM203B:191224:1:SIN-191224-146616NSK01
2024-12-20,2401AW500611A,MA1UN2YY2R2M37268,020:2401AW500611A:DM203B:191224:1:SIN-191224-146617NSK01
2024-12-20,2402AW500241A,MA1UN2YY2R2M37042,022:2402AW500241A:DM203B:191224:01:0000096-NSK01
2024-12-20,2401AW500631A,MA1UN2YY2R2M37042,021:2401AW500631A:DM203B:191224:1:SIN-191224-146827NSK01
2024-12-20,2401AW500611A,MA1UN2YY2R2M37042,020:2401AW500611A:DM203B:191224:1:SIN-191224-146839NSK01
2024-12-20,2401AW500631A,MA1UN2JV2R2M37261,021:2401AW500631A:DM203B:191224:3:SIN-191224-146423NSK01
2024-12-20,2402AW500241A,MA1UN2JV2R2M37261,022:2402AW500241A:DM203B:191224:01:SIN-191224-988995NSK01
2024-12-20,2401AW500611A,MA1UN2JV2R2M37261,020:2401AW500611A:DM203B:181224:2:SIN-181224-146211NSK01
2024-12-20,2402AW500281A,MA1UN2JW7R2M37122,022:2402AW500281A:DM203B:161224:01:0000124-NSK01
2024-12-20,2401AW500701A,MA1UN2JW7R2M37122,021:2401AW500701A:DM203B:191224:1:SIN-191224-146603NSK01
2024-12-20,2401AW500691A,MA1UN2JW7R2M37122,020:2401AW500691A:DM203B:181224:2:SIN-181224-146200NSK01
2024-12-20,2401AW500701A,MA1UN4YY2R2M37038,021:2401AW500701A:DM203B:181224:1:SIN-181224-145846NSK01
2024-12-20,2402AW500281A,MA1UN4YY2R2M37038,022:2402AW500281A:DM203B:181224:01:0000130-NSK01
2024-12-20,2401AW500691A,MA1UN4YY2R2M37038,020:2401AW500691A:DM203B:181224:2:SIN-181224-146034NSK01
2024-12-20,2402AW500281A,MA1UN2KY7R2M37245,022:2402AW500281A:DM203B:191224:01:0000111-NSK01
